label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21
navid,-0.29470208287239075,0.131358802318573,-0.6743753552436829,-1.633727788925171,-0.23439942300319672,-1.5388600826263428,0.9958999752998352,-1.5421996116638184,0.3764679729938507,-1.5085519552230835,-0.43115314841270447,1.103028416633606,0.4812833070755005,1.24661386013031,-0.04564405977725983,2.35030198097229,-0.30509713292121887,-0.13029204308986664,-0.21456263959407806,0.30739283561706543,0.3462775647640228,1.2149262428283691
navid,-0.32611405849456787,0.11905745416879654,-0.6258848905563354,-1.6562610864639282,-0.19997559487819672,-1.5401476621627808,1.0268313884735107,-1.5148051977157593,0.39859071373939514,-1.4954001903533936,-0.4246736764907837,1.0822035074234009,0.4651409685611725,1.275407314300537,-0.07084143906831741,2.34182071685791,-0.334575891494751,-0.14082495868206024,-0.2358170598745346,0.2950166165828705,0.32732072472572327,1.2339271306991577
navid,-0.3706556260585785,0.126222163438797,-0.5617480874061584,-1.6573667526245117,-0.16582091152668,-1.5438721179962158,1.0341194868087769,-1.5170302391052246,0.405441015958786,-1.495862364768982,-0.40933048725128174,1.0686126947402954,0.46606531739234924,1.2761825323104858,-0.08088893443346024,2.3445780277252197,-0.3790183365345001,-0.13278885185718536,-0.2653876841068268,0.3021481931209564,0.3272210657596588,1.2291673421859741
navid,-0.3747903108596802,0.11445187777280807,-0.5363667607307434,-1.6492844820022583,-0.15599146485328674,-1.538974404335022,1.0245654582977295,-1.524750828742981,0.4053839445114136,-1.4987422227859497,-0.39891278743743896,1.0811622142791748,0.45379990339279175,1.2808562517166138,-0.08454318344593048,2.3509042263031006,-0.3830397129058838,-0.14413540065288544,-0.26623842120170593,0.29248708486557007,0.3161356747150421,1.236022710800171
navid,-0.3843775987625122,0.10469292104244232,-0.5120484828948975,-1.6567844152450562,-0.14210788905620575,-1.5389379262924194,1.0325446128845215,-1.5190167427062988,0.4107508361339569,-1.4941260814666748,-0.39030909538269043,1.083578109741211,0.4327760338783264,1.2984576225280762,-0.08257953822612762,2.342059373855591,-0.39310988783836365,-0.15482600033283234,-0.2706393897533417,0.28818586468696594,0.2991015911102295,1.2467056512832642
navid,-0.38216158747673035,0.08309716731309891,-0.47499722242355347,-1.6388427019119263,-0.1284785270690918,-1.5379035472869873,1.0128858089447021,-1.525373101234436,0.40961360931396484,-1.4985030889511108,-0.37350526452064514,1.088308334350586,0.4048290252685547,1.3124585151672363,-0.0852326974272728,2.3617358207702637,-0.39083564281463623,-0.17430801689624786,-0.26655808091163635,0.268154114484787,0.2744390368461609,1.2611734867095947
navid,-0.39892828464508057,0.08749095350503922,-0.4423368275165558,-1.6530430316925049,-0.11520121991634369,-1.5528712272644043,1.0138343572616577,-1.511386513710022,0.4137657582759857,-1.5011751651763916,-0.3544602692127228,1.0829192399978638,0.3845827579498291,1.3337762355804443,-0.07202287018299103,2.3408203125,-0.408847451210022,-0.16922110319137573,-0.2760864794254303,0.26852110028266907,0.2556973993778229,1.2741692066192627
navid,-0.4080846905708313,0.08138033002614975,-0.4319799244403839,-1.6378490924835205,-0.12091124057769775,-1.550260066986084,0.9794771075248718,-1.5268892049789429,0.39082425832748413,-1.5073094367980957,-0.3349166810512543,1.1093931198120117,0.40391433238983154,1.3227825164794922,-0.05369167774915695,2.349344491958618,-0.4206312596797943,-0.17658741772174835,-0.27874261140823364,0.26567167043685913,0.27474161982536316,1.2703136205673218
navid,-0.4091101884841919,0.08171933144330978,-0.4366201162338257,-1.6245468854904175,-0.12210585176944733,-1.543670892715454,0.991635799407959,-1.532653570175171,0.4011562466621399,-1.5079606771469116,-0.34771180152893066,1.108400821685791,0.4098656177520752,1.3081008195877075,-0.06534267961978912,2.3619964122772217,-0.42038440704345703,-0.17902898788452148,-0.2811535894870758,0.2710370719432831,0.2797674238681793,1.2566165924072266
navid,-0.4019002616405487,0.05091271549463272,-0.4549546539783478,-1.606764554977417,-0.13239692151546478,-1.5304430723190308,1.0016237497329712,-1.5226821899414062,0.4096820652484894,-1.499122142791748,-0.36183497309684753,1.1278973817825317,0.4170554578304291,1.3153024911880493,-0.0714772418141365,2.368802785873413,-0.4124881327152252,-0.2087274044752121,-0.27794915437698364,0.2414197027683258,0.28464001417160034,1.263401985168457
navid,-0.3834949731826782,0.046848393976688385,-0.5256439447402954,-1.5669664144515991,-0.16934874653816223,-1.5105583667755127,0.9928768873214722,-1.5349918603897095,0.39134472608566284,-1.5058008432388306,-0.37514424324035645,1.1451444625854492,0.471271276473999,1.259140133857727,-0.07314608991146088,2.415287494659424,-0.3942147195339203,-0.2174820452928543,-0.26820698380470276,0.24412280321121216,0.33371108770370483,1.22525155544281
navid,-0.33042070269584656,0.08307119458913803,-0.6392709612846375,-1.589626669883728,-0.22266633808612823,-1.5200796127319336,0.9853311777114868,-1.5391093492507935,0.369815856218338,-1.5051214694976807,-0.3941928446292877,1.1176456212997437,0.49405884742736816,1.2456759214401245,-0.0403575599193573,2.3982133865356445,-0.34218189120292664,-0.18088337779045105,-0.2367800772190094,0.2713921070098877,0.3566684424877167,1.2188245058059692
navid,-0.18014319241046906,0.07722502946853638,-0.8295730352401733,-1.5217238664627075,-0.31539130210876465,-1.480315089225769,0.943034827709198,-1.5939209461212158,0.3382209241390228,-1.5106157064437866,-0.47923174500465393,1.1666258573532104,0.4952252507209778,1.1828668117523193,-0.008330676704645157,2.4349782466888428,-0.1888899952173233,-0.19021233916282654,-0.13717058300971985,0.25701904296875,0.36224642395973206,1.1780776977539062
navid,-0.10138868540525436,0.09195242077112198,-0.9073358178138733,-1.5112577676773071,-0.36276623606681824,-1.4857121706008911,0.9010770320892334,-1.5953619480133057,0.31089669466018677,-1.519874930381775,-0.5192310810089111,1.162842869758606,0.5030200481414795,1.1689709424972534,-0.006507323123514652,2.431727886199951,-0.10808741301298141,-0.17800205945968628,-0.08112158626317978,0.27070826292037964,0.37145107984542847,1.1640077829360962
navid,0.00635591521859169,0.05139422044157982,-1.0296131372451782,-1.4807665348052979,-0.4469732642173767,-1.4736195802688599,0.7953993082046509,-1.5859241485595703,0.23371997475624084,-1.505323886871338,-0.48813095688819885,1.2513132095336914,0.49549269676208496,1.1266496181488037,0.05662067234516144,2.4556057453155518,-0.0005334244924597442,-0.21694207191467285,0.0014576042303815484,0.2335376739501953,0.3762005865573883,1.1440852880477905
navid,0.080625519156456,0.046583205461502075,-1.049095869064331,-1.4608023166656494,-0.46211516857147217,-1.4709053039550781,0.7014466524124146,-1.6213487386703491,0.18866248428821564,-1.519562840461731,-0.45819103717803955,1.300520420074463,0.4494169056415558,1.1250354051589966,0.0742158517241478,2.4526162147521973,0.0759429931640625,-0.21842136979103088,0.05658714100718498,0.22681419551372528,0.342502236366272,1.139473557472229
navid,0.15867270529270172,0.01509584579616785,-1.0749914646148682,-1.4486488103866577,-0.4800899922847748,-1.4668521881103516,0.6118959784507751,-1.617516040802002,0.1425171047449112,-1.5170576572418213,-0.42678532004356384,1.3309788703918457,0.40675848722457886,1.1329559087753296,0.08244272321462631,2.458972454071045,0.15668214857578278,-0.23803232610225677,0.1101563349366188,0.19205278158187866,0.3127371370792389,1.1580525636672974
navid,0.2279914915561676,0.010570023208856583,-1.088746190071106,-1.4624031782150269,-0.48661327362060547,-1.454947829246521,0.5244866013526917,-1.6446868181228638,0.09460339695215225,-1.5123461484909058,-0.42424213886260986,1.3742268085479736,0.38792845606803894,1.1496214866638184,0.07714948058128357,2.4083924293518066,0.22941578924655914,-0.2395389974117279,0.1550857126712799,0.19527164101600647,0.3029460608959198,1.1758358478546143
navid,0.2723090648651123,0.03952554240822792,-1.1220855712890625,-1.458944320678711,-0.5075265765190125,-1.4496467113494873,0.4603697955608368,-1.6627956628799438,0.053700804710388184,-1.513399600982666,-0.4325677156448364,1.34032142162323,0.39479461312294006,1.1232879161834717,0.11248529702425003,2.426668643951416,0.27240806818008423,-0.21854661405086517,0.1841420829296112,0.23516960442066193,0.3119628131389618,1.138354778289795
navid,0.27420616149902344,0.07176254689693451,-1.078701138496399,-1.5125226974487305,-0.47144830226898193,-1.474727749824524,0.47800493240356445,-1.6488862037658691,0.0787377804517746,-1.514564037322998,-0.4598691463470459,1.306638240814209,0.3660629391670227,1.1286334991455078,0.06740322709083557,2.4274535179138184,0.27901527285575867,-0.18973255157470703,0.1811879277229309,0.26531678438186646,0.2854044735431671,1.1406288146972656
navid,0.30163395404815674,0.093996062874794,-1.04268217086792,-1.5712497234344482,-0.4446016550064087,-1.5044560432434082,0.4590426981449127,-1.6128840446472168,0.0844840332865715,-1.510106086730957,-0.48901015520095825,1.2652901411056519,0.33483168482780457,1.1445900201797485,0.03034411557018757,2.4241268634796143,0.31142911314964294,-0.1670432984828949,0.1956091970205307,0.2832796275615692,0.2589159309864044,1.1544655561447144
navid,0.3066273033618927,0.10405463725328445,-1.0200608968734741,-1.5975364446640015,-0.4261358976364136,-1.515041708946228,0.4656178057193756,-1.6048673391342163,0.10128221660852432,-1.5107316970825195,-0.4912812113761902,1.253800630569458,0.3099870979785919,1.1610668897628784,0.0004574083141051233,2.4133553504943848,0.3199349045753479,-0.15530987083911896,0.19643959403038025,0.28751155734062195,0.23713083565235138,1.163701057434082
navid,0.29764625430107117,0.10941268503665924,-1.005127191543579,-1.6194684505462646,-0.41390538215637207,-1.5201555490493774,0.4892154335975647,-1.5932798385620117,0.12061017751693726,-1.5037586688995361,-0.5096480250358582,1.2324110269546509,0.30565890669822693,1.1684304475784302,-0.017002420499920845,2.4130828380584717,0.3128443658351898,-0.14772863686084747,0.18892301619052887,0.2869662642478943,0.23078647255897522,1.1740895509719849
navid,0.2955015003681183,0.10487271845340729,-1.0027145147323608,-1.6324337720870972,-0.41362202167510986,-1.524556279182434,0.48636072874069214,-1.5802809000015259,0.11496628075838089,-1.4989334344863892,-0.4983223080635071,1.2417665719985962,0.30640485882759094,1.1680710315704346,-0.019815320149064064,2.4115004539489746,0.3106091618537903,-0.14973562955856323,0.18791009485721588,0.280695378780365,0.23272234201431274,1.1790339946746826
navid,0.2808860242366791,0.086435467004776,-0.9973236322402954,-1.6796923875808716,-0.40950730443000793,-1.5447217226028442,0.5118814706802368,-1.5107028484344482,0.13154155015945435,-1.470799207687378,-0.5019853115081787,1.2233136892318726,0.3165842890739441,1.1826313734054565,-0.04215392470359802,2.424539089202881,0.2973719537258148,-0.1680022031068802,0.17489629983901978,0.2671673595905304,0.23780857026576996,1.1898216009140015
navid,0.2682686448097229,0.06871061027050018,-0.9856147170066833,-1.6799688339233398,-0.39551976323127747,-1.5438282489776611,0.563884437084198,-1.4907746315002441,0.1666434407234192,-1.4645355939865112,-0.5171122550964355,1.2221086025238037,0.2987813651561737,1.198455572128296,-0.07260815799236298,2.427668809890747,0.28675898909568787,-0.18550097942352295,0.16593754291534424,0.2494681030511856,0.22058214247226715,1.1982039213180542
navid,0.19674323499202728,0.12064623087644577,-0.9326740503311157,-1.7038872241973877,-0.34199437499046326,-1.5654244422912598,0.6930822134017944,-1.4931440353393555,0.24704769253730774,-1.4792678356170654,-0.5475773215293884,1.185672402381897,0.2855406701564789,1.1956548690795898,-0.13789142668247223,2.409254550933838,0.21985004842281342,-0.13680784404277802,0.11750658601522446,0.28164446353912354,0.20037619769573212,1.1856566667556763
navid,0.15329770743846893,0.14086957275867462,-0.9512926340103149,-1.6729546785354614,-0.3499208688735962,-1.549340844154358,0.7523816227912903,-1.5334866046905518,0.2672538757324219,-1.4925665855407715,-0.5852140784263611,1.1873711347579956,0.3336731195449829,1.1811933517456055,-0.12112928181886673,2.3750438690185547,0.1727275252342224,-0.11903027445077896,0.09324023872613907,0.29940885305404663,0.23498985171318054,1.1834906339645386
navid,0.05744177848100662,0.2641605734825134,-0.9559621810913086,-1.686833143234253,-0.35712337493896484,-1.55994713306427,0.8441566228866577,-1.5785455703735352,0.3023433983325958,-1.5190379619598389,-0.604884147644043,1.1029235124588013,0.415241539478302,1.1018961668014526,-0.09494425356388092,2.3438210487365723,0.0698261559009552,0.007877206429839134,0.02525974065065384,0.3905102014541626,0.29864153265953064,1.133179783821106
navid,-0.006306513212621212,0.3053918778896332,-0.9331330060958862,-1.7085351943969727,-0.3500634729862213,-1.5659098625183105,0.8790274262428284,-1.6069962978363037,0.31225407123565674,-1.5286154747009277,-0.5635951161384583,1.074916958808899,0.436464786529541,1.124970555305481,-0.06942088156938553,2.286835193634033,0.0009433586965315044,0.05516577139496803,-0.020921148359775543,0.4173053205013275,0.31475433707237244,1.1454696655273438
navid,-0.15384960174560547,0.10592915117740631,-0.8818137645721436,-1.4615331888198853,-0.35960114002227783,-1.4616198539733887,0.9211815595626831,-1.6624857187271118,0.31757715344429016,-1.5413378477096558,-0.4896449148654938,1.2050527334213257,0.5254514217376709,1.1413044929504395,0.012334264814853668,2.4143853187561035,-0.16474467515945435,-0.15893492102622986,-0.11612201482057571,0.27848419547080994,0.38923102617263794,1.1407527923583984
navid,-0.13834284245967865,0.10834051668643951,-0.8839837312698364,-1.5040678977966309,-0.3529088795185089,-1.4751546382904053,0.942550539970398,-1.6285492181777954,0.33860692381858826,-1.5249850749969482,-0.5075147151947021,1.172602653503418,0.49956026673316956,1.1624566316604614,-0.008832162246108055,2.408947229385376,-0.14546725153923035,-0.15384049713611603,-0.10820826143026352,0.2760959565639496,0.3645382523536682,1.158155083656311
navid,-0.042128827422857285,0.18443726003170013,-0.9452170133590698,-1.5793405771255493,-0.379905104637146,-1.502071499824524,0.8884307742118835,-1.6224424839019775,0.31091582775115967,-1.5201122760772705,-0.5492704510688782,1.1409668922424316,0.4786472022533417,1.1166272163391113,-0.029161695390939713,2.3970611095428467,-0.04341214522719383,-0.0795280933380127,-0.039312683045864105,0.33511829376220703,0.35041338205337524,1.1292812824249268
navid,-0.036578401923179626,0.18693000078201294,-0.9188287258148193,-1.624853491783142,-0.3546592593193054,-1.527575135231018,0.8962933421134949,-1.5803724527359009,0.3257472515106201,-1.511421799659729,-0.5567787885665894,1.1230980157852173,0.45567089319229126,1.141622543334961,-0.06750595569610596,2.3862709999084473,-0.03294997662305832,-0.07514160871505737,-0.03963012993335724,0.33272406458854675,0.32921865582466125,1.1487252712249756
navid,-0.06556831300258636,0.16172568500041962,-0.8841703534126282,-1.6235727071762085,-0.3351593315601349,-1.526657223701477,0.9226595163345337,-1.5581092834472656,0.3472076654434204,-1.5011636018753052,-0.5622457265853882,1.0997719764709473,0.4602350890636444,1.1660311222076416,-0.08728323876857758,2.4012951850891113,-0.06114879623055458,-0.09851197898387909,-0.0622197687625885,0.31204286217689514,0.32769256830215454,1.1671465635299683
navid,-0.11674089729785919,0.1224682629108429,-0.8632825613021851,-1.5783398151397705,-0.3289684057235718,-1.508022427558899,0.9515237808227539,-1.5637508630752563,0.3575379252433777,-1.5031834840774536,-0.539791464805603,1.1272696256637573,0.47554388642311096,1.1717725992202759,-0.06194673106074333,2.416260242462158,-0.1174895241856575,-0.13844390213489532,-0.09563147276639938,0.28184616565704346,0.339242160320282,1.1721198558807373
navid,-0.10782930254936218,0.14862856268882751,-0.8723868131637573,-1.5851999521255493,-0.3337137699127197,-1.5110942125320435,0.9507456421852112,-1.5812324285507202,0.35545286536216736,-1.5092785358428955,-0.5410199165344238,1.1139335632324219,0.46822866797447205,1.1635857820510864,-0.05564611405134201,2.4060285091400146,-0.10879924893379211,-0.11192205548286438,-0.08952171355485916,0.3030950427055359,0.33448824286460876,1.163465142250061
other,-0.01845150627195835,0.14562001824378967,-1.0694327354431152,-1.486737608909607,-0.470572292804718,-1.4937492609024048,0.8865753412246704,-1.585158348083496,0.29464495182037354,-1.5265915393829346,-0.5681218504905701,1.1686944961547852,0.5480396747589111,1.091778039932251,0.03480485454201698,2.407381057739258,-0.02578032948076725,-0.12631329894065857,-0.017501814290881157,0.30990076065063477,0.4058079719543457,1.095186710357666
other,-0.02834760956466198,0.12351854890584946,-1.0563970804214478,-1.4861540794372559,-0.4634094834327698,-1.4914898872375488,0.8747987151145935,-1.5792239904403687,0.2863786518573761,-1.5232704877853394,-0.5504655838012695,1.1878353357315063,0.5480101108551025,1.106738805770874,0.04200821369886398,2.4115476608276367,-0.03594246134161949,-0.14705407619476318,-0.025102905929088593,0.29006677865982056,0.4084632098674774,1.1074823141098022
other,-0.02610268071293831,0.1286589801311493,-1.0511748790740967,-1.4795987606048584,-0.46462246775627136,-1.494232416152954,0.8782849907875061,-1.5768458843231201,0.29362431168556213,-1.5291064977645874,-0.544127345085144,1.187618374824524,0.5381668210029602,1.0920974016189575,0.03173445165157318,2.4314842224121094,-0.033226460218429565,-0.14772504568099976,-0.023004084825515747,0.3011883497238159,0.40045365691185,1.0864545106887817
other,-0.016171369701623917,0.12062708288431168,-1.0407359600067139,-1.490504264831543,-0.44728848338127136,-1.5089547634124756,0.8960046768188477,-1.5533885955810547,0.31224650144577026,-1.5313773155212402,-0.5680294632911682,1.179982304573059,0.519493579864502,1.1249630451202393,4.861261186306365e-05,2.4083731174468994,-0.0194719098508358,-0.15433929860591888,-0.018065981566905975,0.29215988516807556,0.38197362422943115,1.112459421157837
other,-0.020320679992437363,0.11255254596471786,-1.0486849546432495,-1.4907548427581787,-0.4568702280521393,-1.4940022230148315,0.8815364837646484,-1.5603450536727905,0.2956250011920929,-1.5180108547210693,-0.564953088760376,1.1888340711593628,0.5394654870033264,1.1071614027023315,0.01917460933327675,2.424638509750366,-0.02625720389187336,-0.16225683689117432,-0.019466569647192955,0.28748467564582825,0.40076392889022827,1.1046977043151855
other,-0.01211128756403923,0.11311700195074081,-1.0497585535049438,-1.4695532321929932,-0.45320868492126465,-1.490190863609314,0.8889390826225281,-1.5764596462249756,0.30346688628196716,-1.5295531749725342,-0.571413516998291,1.1911081075668335,0.5244354009628296,1.1088486909866333,0.013117523863911629,2.4210338592529297,-0.017568135634064674,-0.1603248566389084,-0.013252903707325459,0.28674423694610596,0.387349009513855,1.105230450630188
other,-0.01781630516052246,0.11234866827726364,-1.0356664657592773,-1.4919487237930298,-0.4462420642375946,-1.4922958612442017,0.8783578872680664,-1.574759840965271,0.29603198170661926,-1.5220109224319458,-0.5611743927001953,1.1948515176773071,0.5249361991882324,1.1182987689971924,0.014664990827441216,2.4160990715026855,-0.022990066558122635,-0.15794114768505096,-0.01853245496749878,0.2824585735797882,0.3884435296058655,1.1149038076400757
other,-0.021091533824801445,0.10027039796113968,-1.0544461011886597,-1.4652018547058105,-0.46044957637786865,-1.4887597560882568,0.8860330581665039,-1.572269082069397,0.2940537929534912,-1.5261303186416626,-0.5530475974082947,1.2188769578933716,0.5343752503395081,1.1169769763946533,0.022828375920653343,2.412687301635742,-0.02732168324291706,-0.17485450208187103,-0.019794069230556488,0.2758447229862213,0.3988562524318695,1.1025627851486206
other,-0.017684293910861015,0.1118994727730751,-1.0357567071914673,-1.4599372148513794,-0.45203185081481934,-1.4920032024383545,0.8821634650230408,-1.5860384702682495,0.2989571988582611,-1.5384999513626099,-0.563377857208252,1.199520230293274,0.5199657082557678,1.1214567422866821,0.022901341319084167,2.416491985321045,-0.023981129750609398,-0.16190391778945923,-0.017068929970264435,0.28427425026893616,0.3859170079231262,1.1047420501708984
other,-0.019137073308229446,0.1271888166666031,-1.0377384424209595,-1.478543758392334,-0.4510544538497925,-1.4914026260375977,0.8830509185791016,-1.5837351083755493,0.29897722601890564,-1.5294266939163208,-0.5687984824180603,1.1778748035430908,0.529977023601532,1.0978983640670776,0.017079200595617294,2.4318456649780273,-0.025175459682941437,-0.14380554854869843,-0.01835373044013977,0.2958731949329376,0.3911643624305725,1.0962283611297607
other,-0.02210114896297455,0.13662557303905487,-1.0452828407287598,-1.4971849918365479,-0.4567914307117462,-1.5031434297561646,0.8845280408859253,-1.569711446762085,0.2990383803844452,-1.5273642539978027,-0.5575923323631287,1.1809258460998535,0.5331240892410278,1.1002088785171509,0.017724420875310898,2.4162003993988037,-0.028019465506076813,-0.13877832889556885,-0.02050105482339859,0.30728814005851746,0.3958619236946106,1.0949290990829468
other,-0.0219377763569355,0.13021047413349152,-1.0517202615737915,-1.4884852170944214,-0.45699170231819153,-1.5019162893295288,0.886311948299408,-1.5701791048049927,0.29859474301338196,-1.5321545600891113,-0.551003634929657,1.1828120946884155,0.5303894877433777,1.1079515218734741,0.02069837599992752,2.408961057662964,-0.02781056985259056,-0.1430308073759079,-0.01996954157948494,0.2979291081428528,0.39343762397766113,1.1078953742980957
other,-0.020619194954633713,0.10223838686943054,-1.0489238500595093,-1.4907147884368896,-0.4543464183807373,-1.4947084188461304,0.8831630945205688,-1.556076169013977,0.2963736355304718,-1.5172394514083862,-0.5646364688873291,1.1937274932861328,0.5364770889282227,1.1259236335754395,0.01892700418829918,2.411661148071289,-0.02637392468750477,-0.1715109646320343,-0.019906559959053993,0.27861136198043823,0.3998655080795288,1.1180858612060547
other,-0.02201634645462036,0.10810452699661255,-1.0444329977035522,-1.4831265211105347,-0.45533138513565063,-1.4943921566009521,0.8813579678535461,-1.5643848180770874,0.2973741888999939,-1.5228837728500366,-0.5636230707168579,1.1954962015151978,0.5372779965400696,1.1160095930099487,0.01888909749686718,2.416937828063965,-0.028046293184161186,-0.1637721061706543,-0.020599251613020897,0.2806633710861206,0.39913350343704224,1.1113370656967163
other,-0.026831459254026413,0.1328011006116867,-1.0512641668319702,-1.477993130683899,-0.4624828100204468,-1.493444800376892,0.893116295337677,-1.5830377340316772,0.3019925355911255,-1.5311824083328247,-0.5515937805175781,1.182112693786621,0.5331194996833801,1.1008973121643066,0.025409772992134094,2.418087959289551,-0.033586375415325165,-0.1440347135066986,-0.02332683838903904,0.3048962950706482,0.3954486548900604,1.090890884399414
other,-0.02260683849453926,0.12988930940628052,-1.0598273277282715,-1.4841972589492798,-0.4678128957748413,-1.4993436336517334,0.8795592188835144,-1.5761269330978394,0.2918287217617035,-1.5314449071884155,-0.5469170212745667,1.1978589296340942,0.5395326614379883,1.1118816137313843,0.032914042472839355,2.3993544578552246,-0.02938799373805523,-0.14504531025886536,-0.020431652665138245,0.298464834690094,0.40314143896102905,1.098710298538208
other,-0.01702170819044113,0.10134828090667725,-1.0672377347946167,-1.4627022743225098,-0.46453431248664856,-1.4883359670639038,0.8828550577163696,-1.5732557773590088,0.2886720895767212,-1.526098608970642,-0.5651057958602905,1.2030855417251587,0.5435197949409485,1.1285033226013184,0.032740991562604904,2.400830030441284,-0.02353641204535961,-0.17468410730361938,-0.016837486997246742,0.27913257479667664,0.406486839056015,1.1121759414672852
other,-0.021703043952584267,0.1436946988105774,-1.0705646276474,-1.5054970979690552,-0.46634191274642944,-1.5013785362243652,0.9018467664718628,-1.5722134113311768,0.3032355010509491,-1.5223641395568848,-0.5786694884300232,1.171566128730774,0.5490440726280212,1.1211568117141724,0.025990644469857216,2.3680262565612793,-0.027685318142175674,-0.12621267139911652,-0.021781379356980324,0.305679589509964,0.40662622451782227,1.1175428628921509
navid,-0.09492669254541397,0.17666636407375336,-0.9287756085395813,-1.5668060779571533,-0.36979472637176514,-1.501994252204895,0.9406989216804504,-1.5993239879608154,0.3370955288410187,-1.5153292417526245,-0.5527008175849915,1.0980181694030762,0.5068778991699219,1.1227046251296997,-0.03201689198613167,2.4116873741149902,-0.09734365344047546,-0.08827540278434753,-0.08019261807203293,0.33164381980895996,0.37107783555984497,1.1310110092163086
navid,-0.08422140032052994,0.1861562728881836,-0.9297376871109009,-1.5872174501419067,-0.3665500283241272,-1.5069243907928467,0.9331865906715393,-1.5964245796203613,0.333305299282074,-1.5118778944015503,-0.5616888999938965,1.089904546737671,0.5036833882331848,1.1270854473114014,-0.03746052831411362,2.3999106884002686,-0.08545193076133728,-0.0770077258348465,-0.07363507896661758,0.33832022547721863,0.368571013212204,1.1380717754364014
navid,-0.08071374893188477,0.184099480509758,-0.9237309098243713,-1.593729019165039,-0.3618665635585785,-1.507667064666748,0.9303789734840393,-1.5973650217056274,0.3333379328250885,-1.5103726387023926,-0.5575689673423767,1.09298574924469,0.4933047294616699,1.1340649127960205,-0.04107055068016052,2.39776611328125,-0.08125116676092148,-0.07839527726173401,-0.07133585214614868,0.33598145842552185,0.36051732301712036,1.1426376104354858
navid,-0.07796396315097809,0.1793639361858368,-0.9260838627815247,-1.5903693437576294,-0.36315444111824036,-1.5050020217895508,0.9300218820571899,-1.601297378540039,0.33398008346557617,-1.5107789039611816,-0.554009199142456,1.0997506380081177,0.4890541732311249,1.1392440795898438,-0.04040577635169029,2.3938868045806885,-0.07840972393751144,-0.08124632388353348,-0.06922107934951782,0.3294750452041626,0.3561945855617523,1.1469695568084717
